Season,TeamA,TeamB,Win,A_PPG,A_FG%,A_FG3%,A_FT%,A_OR_per_game,A_DR_per_game,A_Ast_per_game,A_TO_per_game,A_Stl_per_game,A_Blk_per_game,A_PF_per_game,A_Road_Wins,A_ConfAbbrev,A_TeamName,A_TotalD1Seasons,A_Seed,A_CoachName,B_PPG,B_FG%,B_FG3%,B_FT%,B_OR_per_game,B_DR_per_game,B_Ast_per_game,B_TO_per_game,B_Stl_per_game,B_Blk_per_game,B_PF_per_game,B_Road_Wins,B_ConfAbbrev,B_TeamName,B_TotalD1Seasons,B_Seed,B_CoachName
2023,1436,1112,,72,47,36,70,5,23,14,9,6,3,15,10,aec,Vermont,39,W15,john_becker,83,50,38,71,9,27,19,13,6,3,17,13,pac_twelve,Arizona,39,X02,tommy_lloyd
2023,1438,1112,,68,45,35,70,7,23,16,8,7,4,14,10,acc,Virginia,39,X04,tony_bennett,83,50,38,71,9,27,19,13,6,3,17,13,pac_twelve,Arizona,39,X02,tommy_lloyd
2023,1452,1112,,76,45,35,74,10,22,13,12,7,3,18,6,big_twelve,West Virginia,39,X09,bob_huggins,83,50,38,71,9,27,19,13,6,3,17,13,pac_twelve,Arizona,39,X02,tommy_lloyd
2023,1462,1112,,81,49,40,71,9,26,19,12,7,3,16,10,big_east,Xavier,39,Y03,sean_miller,83,50,38,71,9,27,19,13,6,3,17,13,pac_twelve,Arizona,39,X02,tommy_lloyd
2023,1116,1113,,74,48,32,69,9,24,13,13,8,5,19,6,sec,Arkansas,39,Z08,eric_musselman,70,41,31,69,9,24,14,12,7,5,19,12,pac_twelve,Arizona St,39,Z11a,bobby_hurley
2023,1120,1113,,73,44,31,70,10,23,14,12,8,5,19,6,sec,Auburn,39,Y09,bruce_pearl,70,41,31,69,9,24,14,12,7,5,19,12,pac_twelve,Arizona St,39,Z11a,bobby_hurley
2023,1124,1113,,77,45,37,75,10,20,14,12,7,2,17,8,big_twelve,Baylor,39,X03,scott_drew,70,41,31,69,9,24,14,12,7,5,19,12,pac_twelve,Arizona St,39,Z11a,bobby_hurley
2023,1129,1113,,72,45,36,74,8,25,11,11,5,3,16,9,mwc,Boise St,39,Z10,leon_rice,70,41,31,69,9,24,14,12,7,5,19,12,pac_twelve,Arizona St,39,Z11a,bobby_hurley
2023,1158,1113,,80,44,33,74,12,25,14,12,7,3,17,14,caa,Col Charleston,32,X12,pat_kelsey,70,41,31,69,9,24,14,12,7,5,19,12,pac_twelve,Arizona St,39,Z11a,bobby_hurley
2023,1159,1113,,78,51,41,66,7,24,18,10,7,3,13,12,patriot,Colgate,39,Y15,matt_langel,70,41,31,69,9,24,14,12,7,5,19,12,pac_twelve,Arizona St,39,Z11a,bobby_hurley
2023,1163,1113,,78,46,36,75,12,24,17,12,7,5,18,10,big_east,Connecticut,39,Z04,dan_hurley,70,41,31,69,9,24,14,12,7,5,19,12,pac_twelve,Arizona St,39,Z11a,bobby_hurley
2023,1166,1113,,77,47,36,77,8,27,16,11,5,4,13,8,big_east,Creighton,39,X06,greg_mcdermott,70,41,31,69,9,24,14,12,7,5,19,12,pac_twelve,Arizona St,39,Z11a,bobby_hurley
2023,1179,1113,,74,46,37,77,7,26,13,10,5,2,15,13,mvc,Drake,39,Y12,darian_devries,70,41,31,69,9,24,14,12,7,5,19,12,pac_twelve,Arizona St,39,Z11a,bobby_hurley
2023,1181,1113,,73,45,34,77,11,25,15,12,6,4,15,10,acc,Duke,39,W05,jon_scheyer,70,41,31,69,9,24,14,12,7,5,19,12,pac_twelve,Arizona St,39,Z11a,bobby_hurley
2023,1192,1113,,76,45,34,75,10,21,14,11,7,2,19,9,nec,F Dickinson,39,W16a,tobin_anderson,70,41,31,69,9,24,14,12,7,5,19,12,pac_twelve,Arizona St,39,Z11a,bobby_hurley
2023,1194,1113,,78,47,37,72,9,26,14,11,6,3,16,14,cusa,FL Atlantic,30,W09,dusty_may,70,41,31,69,9,24,14,12,7,5,19,12,pac_twelve,Arizona St,39,Z11a,bobby_hurley
2023,1202,1113,,80,48,34,73,9,24,16,11,6,3,17,13,southern,Furman,39,X13,bob_richey,70,41,31,69,9,24,14,12,7,5,19,12,pac_twelve,Arizona St,39,Z11a,bobby_hurley
2023,1211,1113,,86,52,38,70,9,24,16,10,7,3,17,13,wcc,Gonzaga,39,Z03,mark_few,70,41,31,69,9,24,14,12,7,5,19,12,pac_twelve,Arizona St,39,Z11a,bobby_hurley
2023,1213,1113,,72,45,38,71,8,24,12,11,5,3,18,10,wac,Grand Canyon,10,Z14,bryce_drew,70,41,31,69,9,24,14,12,7,5,19,12,pac_twelve,Arizona St,39,Z11a,bobby_hurley
2023,1222,1113,,75,46,34,72,12,24,15,9,8,5,17,14,aac,Houston,39,Y01,kelvin_sampson,70,41,31,69,9,24,14,12,7,5,19,12,pac_twelve,Arizona St,39,Z11a,bobby_hurley
2023,1224,1113,,74,45,37,72,10,22,14,16,7,3,18,9,meac,Howard,39,Z16,kenneth_blakeney,70,41,31,69,9,24,14,12,7,5,19,12,pac_twelve,Arizona St,39,Z11a,bobby_hurley
2023,1228,1113,,75,45,31,68,10,25,12,12,7,6,17,5,big_ten,Illinois,39,Z09,brad_underwood,70,41,31,69,9,24,14,12,7,5,19,12,pac_twelve,Arizona St,39,Z11a,bobby_hurley
2023,1231,1113,,75,49,37,71,8,25,15,11,6,5,17,7,big_ten,Indiana,39,Y04,mike_woodson,70,41,31,69,9,24,14,12,7,5,19,12,pac_twelve,Arizona St,39,Z11a,bobby_hurley
2023,1233,1113,,76,46,36,73,10,23,15,10,7,6,16,16,maac,Iona,39,Z13,rick_pitino,70,41,31,69,9,24,14,12,7,5,19,12,pac_twelve,Arizona St,39,Z11a,bobby_hurley
2023,1234,1113,,80,45,34,74,10,23,17,10,7,3,15,5,big_ten,Iowa,39,Y08,fran_mccaffery,70,41,31,69,9,24,14,12,7,5,19,12,pac_twelve,Arizona St,39,Z11a,bobby_hurley
2023,1235,1113,,68,45,34,67,10,21,14,13,9,3,19,6,big_twelve,Iowa St,39,Y06,t_j_otzelberger,70,41,31,69,9,24,14,12,7,5,19,12,pac_twelve,Arizona St,39,Z11a,bobby_hurley
2023,1242,1113,,75,47,34,72,8,25,16,12,9,4,17,12,big_twelve,Kansas,39,Z01,bill_self,70,41,31,69,9,24,14,12,7,5,19,12,pac_twelve,Arizona St,39,Z11a,bobby_hurley
2023,1243,1113,,76,45,34,75,9,24,17,14,8,3,18,8,big_twelve,Kansas St,39,W03,jerome_tang,70,41,31,69,9,24,14,12,7,5,19,12,pac_twelve,Arizona St,39,Z11a,bobby_hurley
2023,1244,1113,,74,46,37,66,7,23,14,12,7,3,18,11,a_sun,Kennesaw,18,Y14,amir_abdur_rahim,70,41,31,69,9,24,14,12,7,5,19,12,pac_twelve,Arizona St,39,Z11a,bobby_hurley
2023,1245,1113,,76,45,33,72,9,23,12,11,9,4,19,13,mac,Kent,39,Y13,rob_senderoff,70,41,31,69,9,24,14,12,7,5,19,12,pac_twelve,Arizona St,39,Z11a,bobby_hurley
2023,1246,1113,,75,46,35,70,12,24,15,11,6,4,16,7,sec,Kentucky,39,W06,john_calipari,70,41,31,69,9,24,14,12,7,5,19,12,pac_twelve,Arizona St,39,Z11a,bobby_hurley
2023,1266,1113,,80,49,35,72,7,21,18,11,9,3,16,12,big_east,Marquette,39,W02,shaka_smart,70,41,31,69,9,24,14,12,7,5,19,12,pac_twelve,Arizona St,39,Z11a,bobby_hurley
2023,1268,1113,,70,45,33,74,9,23,12,10,5,4,16,5,big_ten,Maryland,39,X08,kevin_willard,70,41,31,69,9,24,14,12,7,5,19,12,pac_twelve,Arizona St,39,Z11a,bobby_hurley
2023,1272,1113,,80,48,36,75,9,24,16,13,9,5,18,13,aac,Memphis,39,W08,anfernee_hardaway,70,41,31,69,9,24,14,12,7,5,19,12,pac_twelve,Arizona St,39,Z11a,bobby_hurley
2023,1274,1113,,79,49,37,78,9,23,15,11,7,3,14,9,acc,Miami FL,38,Y05,jim_larranaga,70,41,31,69,9,24,14,12,7,5,19,12,pac_twelve,Arizona St,39,Z11a,bobby_hurley
2023,1277,1113,,70,45,40,76,7,25,15,10,5,3,17,7,big_ten,Michigan St,39,W07,tom_izzo,70,41,31,69,9,24,14,12,7,5,19,12,pac_twelve,Arizona St,39,Z11a,bobby_hurley
2023,1280,1113,,66,42,27,65,12,23,14,12,9,3,15,9,sec,Mississippi St,39,Y11a,chris_jans,70,41,31,69,9,24,14,12,7,5,19,12,pac_twelve,Arizona St,39,Z11a,bobby_hurley
2023,1281,1113,,79,47,36,76,8,20,16,11,10,3,18,8,sec,Missouri,39,X07,dennis_gates,70,41,31,69,9,24,14,12,7,5,19,12,pac_twelve,Arizona St,39,Z11a,bobby_hurley
2023,1286,1113,,71,46,32,76,7,22,12,12,6,3,19,13,big_sky,Montana St,39,W14,danny_sprinkle,70,41,31,69,9,24,14,12,7,5,19,12,pac_twelve,Arizona St,39,Z11a,bobby_hurley
2023,1297,1113,,67,43,35,70,10,20,13,11,9,3,16,8,horizon,N Kentucky,11,Y16,darrin_horn,70,41,31,69,9,24,14,12,7,5,19,12,pac_twelve,Arizona St,39,Z11a,bobby_hurley
2023,1301,1113,,78,45,35,72,10,24,13,9,8,5,17,8,acc,NC State,39,X11,kevin_keatts,70,41,31,69,9,24,14,12,7,5,19,12,pac_twelve,Arizona St,39,Z11a,bobby_hurley
2023,1305,1113,,72,44,34,79,6,24,14,10,6,3,18,8,mwc,Nevada,39,Z11b,steve_alford,70,41,31,69,9,24,14,12,7,5,19,12,pac_twelve,Arizona St,39,Z11a,bobby_hurley
2023,1321,1113,,68,41,32,75,9,23,13,9,8,4,16,8,big_ten,Northwestern,39,Z07,chris_collins,70,41,31,69,9,24,14,12,7,5,19,12,pac_twelve,Arizona St,39,Z11a,bobby_hurley
2023,1331,1113,,82,48,37,78,7,26,14,9,7,5,14,14,summit,Oral Roberts,39,W12,paul_mills,70,41,31,69,9,24,14,12,7,5,19,12,pac_twelve,Arizona St,39,Z11a,bobby_hurley
2023,1336,1113,,72,46,39,74,5,25,14,8,4,2,16,9,big_ten,Penn St,39,Y10,micah_shrewsberry,70,41,31,69,9,24,14,12,7,5,19,12,pac_twelve,Arizona St,39,Z11a,bobby_hurley
2023,1338,1113,,76,45,36,76,9,24,14,11,5,4,16,8,acc,Pittsburgh,39,Y11b,jeff_capel,70,41,31,69,9,24,14,12,7,5,19,12,pac_twelve,Arizona St,39,Z11a,bobby_hurley
2023,1343,1113,,75,46,34,71,8,27,13,11,5,3,16,9,ivy,Princeton,39,X15,mitch_henderson,70,41,31,69,9,24,14,12,7,5,19,12,pac_twelve,Arizona St,39,Z11a,bobby_hurley
2023,1344,1113,,78,46,35,75,10,25,15,11,7,5,15,6,big_east,Providence,39,W11,ed_cooley,70,41,31,69,9,24,14,12,7,5,19,12,pac_twelve,Arizona St,39,Z11a,bobby_hurley
2023,1345,1113,,73,46,33,74,11,25,16,10,5,4,14,15,big_ten,Purdue,39,W01,matt_painter,70,41,31,69,9,24,14,12,7,5,19,12,pac_twelve,Arizona St,39,Z11a,bobby_hurley
2023,1361,1113,,71,44,34,74,9,23,13,11,7,4,16,12,mwc,San Diego St,39,X05,brian_dutcher,70,41,31,69,9,24,14,12,7,5,19,12,pac_twelve,Arizona St,39,Z11a,bobby_hurley
2023,1364,1113,,72,49,35,74,7,22,14,10,6,2,16,15,big_west,UC Santa Barbara,39,X14,joe_pasternack,70,41,31,69,9,24,14,12,7,5,19,12,pac_twelve,Arizona St,39,Z11a,bobby_hurley
2023,1369,1113,,77,43,33,72,8,24,13,12,7,3,21,10,ovc,SE Missouri St,32,X16a,brad_korn,70,41,31,69,9,24,14,12,7,5,19,12,pac_twelve,Arizona St,39,Z11a,bobby_hurley
2023,1388,1113,,71,46,37,69,9,23,12,9,7,4,16,10,wcc,St Mary's CA,39,Z05,randy_bennett,70,41,31,69,9,24,14,12,7,5,19,12,pac_twelve,Arizona St,39,Z11a,bobby_hurley
2023,1394,1113,,78,45,37,80,10,23,15,12,8,2,19,10,southland,TAM C. Christi,21,X16b,steve_lutz,70,41,31,69,9,24,14,12,7,5,19,12,pac_twelve,Arizona St,39,Z11a,bobby_hurley
2023,1395,1113,,75,46,31,70,10,23,16,12,8,5,16,8,big_twelve,TCU,39,Z06,jamie_dixon,70,41,31,69,9,24,14,12,7,5,19,12,pac_twelve,Arizona St,39,Z11a,bobby_hurley
2023,1397,1113,,72,44,33,71,12,24,17,11,8,4,17,9,sec,Tennessee,39,W04,rick_barnes,70,41,31,69,9,24,14,12,7,5,19,12,pac_twelve,Arizona St,39,Z11a,bobby_hurley
2023,1400,1113,,78,47,34,75,9,23,16,11,8,4,18,9,big_twelve,Texas,39,Y02,chris_beard,70,41,31,69,9,24,14,12,7,5,19,12,pac_twelve,Arizona St,39,Z11a,bobby_hurley
2023,1401,1113,,73,44,33,76,11,23,13,12,7,2,18,10,sec,Texas A&M,39,Y07,buzz_williams,70,41,31,69,9,24,14,12,7,5,19,12,pac_twelve,Arizona St,39,Z11a,bobby_hurley
2023,1411,1113,,68,42,29,66,9,23,11,14,6,3,19,7,swac,TX Southern,39,W16b,johnny_jones,70,41,31,69,9,24,14,12,7,5,19,12,pac_twelve,Arizona St,39,Z11a,bobby_hurley
2023,1417,1113,,74,46,35,72,10,22,14,9,8,4,16,12,pac_twelve,UCLA,39,Z02,mick_cronin,70,41,31,69,9,24,14,12,7,5,19,12,pac_twelve,Arizona St,39,Z11a,bobby_hurley
2023,1418,1113,,76,47,37,67,10,23,14,12,7,3,17,12,sun_belt,Louisiana,39,W13,bob_marlin,70,41,31,69,9,24,14,12,7,5,19,12,pac_twelve,Arizona St,39,Z11a,bobby_hurley
2023,1421,1113,,73,47,39,69,7,24,12,13,6,4,16,14,big_south,UNC Asheville,37,Z15,mike_morell,70,41,31,69,9,24,14,12,7,5,19,12,pac_twelve,Arizona St,39,Z11a,bobby_hurley
2023,1425,1113,,73,46,34,74,8,24,13,12,7,5,17,7,pac_twelve,USC,39,W10,andy_enfield,70,41,31,69,9,24,14,12,7,5,19,12,pac_twelve,Arizona St,39,Z11a,bobby_hurley
2023,1429,1113,,78,48,39,77,7,26,17,12,5,3,17,12,mwc,Utah St,39,X10,ryan_odom,70,41,31,69,9,24,14,12,7,5,19,12,pac_twelve,Arizona St,39,Z11a,bobby_hurley
2023,1433,1113,,71,47,35,70,8,23,13,13,9,5,16,12,a_ten,VCU,39,Z12,mike_rhoades,70,41,31,69,9,24,14,12,7,5,19,12,pac_twelve,Arizona St,39,Z11a,bobby_hurley
2023,1436,1113,,72,47,36,70,5,23,14,9,6,3,15,10,aec,Vermont,39,W15,john_becker,70,41,31,69,9,24,14,12,7,5,19,12,pac_twelve,Arizona St,39,Z11a,bobby_hurley
2023,1438,1113,,68,45,35,70,7,23,16,8,7,4,14,10,acc,Virginia,39,X04,tony_bennett,70,41,31,69,9,24,14,12,7,5,19,12,pac_twelve,Arizona St,39,Z11a,bobby_hurley
2023,1452,1113,,76,45,35,74,10,22,13,12,7,3,18,6,big_twelve,West Virginia,39,X09,bob_huggins,70,41,31,69,9,24,14,12,7,5,19,12,pac_twelve,Arizona St,39,Z11a,bobby_hurley
2023,1462,1113,,81,49,40,71,9,26,19,12,7,3,16,10,big_east,Xavier,39,Y03,sean_miller,70,41,31,69,9,24,14,12,7,5,19,12,pac_twelve,Arizona St,39,Z11a,bobby_hurley
2023,1120,1116,,73,44,31,70,10,23,14,12,8,5,19,6,sec,Auburn,39,Y09,bruce_pearl,74,48,32,69,9,24,13,13,8,5,19,6,sec,Arkansas,39,Z08,eric_musselman
2023,1124,1116,,77,45,37,75,10,20,14,12,7,2,17,8,big_twelve,Baylor,39,X03,scott_drew,74,48,32,69,9,24,13,13,8,5,19,6,sec,Arkansas,39,Z08,eric_musselman
2023,1129,1116,,72,45,36,74,8,25,11,11,5,3,16,9,mwc,Boise St,39,Z10,leon_rice,74,48,32,69,9,24,13,13,8,5,19,6,sec,Arkansas,39,Z08,eric_musselman
2023,1158,1116,,80,44,33,74,12,25,14,12,7,3,17,14,caa,Col Charleston,32,X12,pat_kelsey,74,48,32,69,9,24,13,13,8,5,19,6,sec,Arkansas,39,Z08,eric_musselman
2023,1159,1116,,78,51,41,66,7,24,18,10,7,3,13,12,patriot,Colgate,39,Y15,matt_langel,74,48,32,69,9,24,13,13,8,5,19,6,sec,Arkansas,39,Z08,eric_musselman
2023,1163,1116,,78,46,36,75,12,24,17,12,7,5,18,10,big_east,Connecticut,39,Z04,dan_hurley,74,48,32,69,9,24,13,13,8,5,19,6,sec,Arkansas,39,Z08,eric_musselman
2023,1166,1116,,77,47,36,77,8,27,16,11,5,4,13,8,big_east,Creighton,39,X06,greg_mcdermott,74,48,32,69,9,24,13,13,8,5,19,6,sec,Arkansas,39,Z08,eric_musselman
2023,1179,1116,,74,46,37,77,7,26,13,10,5,2,15,13,mvc,Drake,39,Y12,darian_devries,74,48,32,69,9,24,13,13,8,5,19,6,sec,Arkansas,39,Z08,eric_musselman
2023,1181,1116,,73,45,34,77,11,25,15,12,6,4,15,10,acc,Duke,39,W05,jon_scheyer,74,48,32,69,9,24,13,13,8,5,19,6,sec,Arkansas,39,Z08,eric_musselman
2023,1192,1116,,76,45,34,75,10,21,14,11,7,2,19,9,nec,F Dickinson,39,W16a,tobin_anderson,74,48,32,69,9,24,13,13,8,5,19,6,sec,Arkansas,39,Z08,eric_musselman
2023,1194,1116,,78,47,37,72,9,26,14,11,6,3,16,14,cusa,FL Atlantic,30,W09,dusty_may,74,48,32,69,9,24,13,13,8,5,19,6,sec,Arkansas,39,Z08,eric_musselman
2023,1202,1116,,80,48,34,73,9,24,16,11,6,3,17,13,southern,Furman,39,X13,bob_richey,74,48,32,69,9,24,13,13,8,5,19,6,sec,Arkansas,39,Z08,eric_musselman
2023,1211,1116,,86,52,38,70,9,24,16,10,7,3,17,13,wcc,Gonzaga,39,Z03,mark_few,74,48,32,69,9,24,13,13,8,5,19,6,sec,Arkansas,39,Z08,eric_musselman
2023,1213,1116,,72,45,38,71,8,24,12,11,5,3,18,10,wac,Grand Canyon,10,Z14,bryce_drew,74,48,32,69,9,24,13,13,8,5,19,6,sec,Arkansas,39,Z08,eric_musselman
2023,1222,1116,,75,46,34,72,12,24,15,9,8,5,17,14,aac,Houston,39,Y01,kelvin_sampson,74,48,32,69,9,24,13,13,8,5,19,6,sec,Arkansas,39,Z08,eric_musselman
2023,1224,1116,,74,45,37,72,10,22,14,16,7,3,18,9,meac,Howard,39,Z16,kenneth_blakeney,74,48,32,69,9,24,13,13,8,5,19,6,sec,Arkansas,39,Z08,eric_musselman
2023,1228,1116,,75,45,31,68,10,25,12,12,7,6,17,5,big_ten,Illinois,39,Z09,brad_underwood,74,48,32,69,9,24,13,13,8,5,19,6,sec,Arkansas,39,Z08,eric_musselman
2023,1231,1116,,75,49,37,71,8,25,15,11,6,5,17,7,big_ten,Indiana,39,Y04,mike_woodson,74,48,32,69,9,24,13,13,8,5,19,6,sec,Arkansas,39,Z08,eric_musselman
2023,1233,1116,,76,46,36,73,10,23,15,10,7,6,16,16,maac,Iona,39,Z13,rick_pitino,74,48,32,69,9,24,13,13,8,5,19,6,sec,Arkansas,39,Z08,eric_musselman
2023,1234,1116,,80,45,34,74,10,23,17,10,7,3,15,5,big_ten,Iowa,39,Y08,fran_mccaffery,74,48,32,69,9,24,13,13,8,5,19,6,sec,Arkansas,39,Z08,eric_musselman
2023,1235,1116,,68,45,34,67,10,21,14,13,9,3,19,6,big_twelve,Iowa St,39,Y06,t_j_otzelberger,74,48,32,69,9,24,13,13,8,5,19,6,sec,Arkansas,39,Z08,eric_musselman
2023,1242,1116,,75,47,34,72,8,25,16,12,9,4,17,12,big_twelve,Kansas,39,Z01,bill_self,74,48,32,69,9,24,13,13,8,5,19,6,sec,Arkansas,39,Z08,eric_musselman
2023,1243,1116,,76,45,34,75,9,24,17,14,8,3,18,8,big_twelve,Kansas St,39,W03,jerome_tang,74,48,32,69,9,24,13,13,8,5,19,6,sec,Arkansas,39,Z08,eric_musselman
2023,1244,1116,,74,46,37,66,7,23,14,12,7,3,18,11,a_sun,Kennesaw,18,Y14,amir_abdur_rahim,74,48,32,69,9,24,13,13,8,5,19,6,sec,Arkansas,39,Z08,eric_musselman
2023,1245,1116,,76,45,33,72,9,23,12,11,9,4,19,13,mac,Kent,39,Y13,rob_senderoff,74,48,32,69,9,24,13,13,8,5,19,6,sec,Arkansas,39,Z08,eric_musselman
2023,1246,1116,,75,46,35,70,12,24,15,11,6,4,16,7,sec,Kentucky,39,W06,john_calipari,74,48,32,69,9,24,13,13,8,5,19,6,sec,Arkansas,39,Z08,eric_musselman
2023,1266,1116,,80,49,35,72,7,21,18,11,9,3,16,12,big_east,Marquette,39,W02,shaka_smart,74,48,32,69,9,24,13,13,8,5,19,6,sec,Arkansas,39,Z08,eric_musselman
2023,1268,1116,,70,45,33,74,9,23,12,10,5,4,16,5,big_ten,Maryland,39,X08,kevin_willard,74,48,32,69,9,24,13,13,8,5,19,6,sec,Arkansas,39,Z08,eric_musselman
2023,1272,1116,,80,48,36,75,9,24,16,13,9,5,18,13,aac,Memphis,39,W08,anfernee_hardaway,74,48,32,69,9,24,13,13,8,5,19,6,sec,Arkansas,39,Z08,eric_musselman
2023,1274,1116,,79,49,37,78,9,23,15,11,7,3,14,9,acc,Miami FL,38,Y05,jim_larranaga,74,48,32,69,9,24,13,13,8,5,19,6,sec,Arkansas,39,Z08,eric_musselman
2023,1277,1116,,70,45,40,76,7,25,15,10,5,3,17,7,big_ten,Michigan St,39,W07,tom_izzo,74,48,32,69,9,24,13,13,8,5,19,6,sec,Arkansas,39,Z08,eric_musselman
2023,1280,1116,,66,42,27,65,12,23,14,12,9,3,15,9,sec,Mississippi St,39,Y11a,chris_jans,74,48,32,69,9,24,13,13,8,5,19,6,sec,Arkansas,39,Z08,eric_musselman
2023,1281,1116,,79,47,36,76,8,20,16,11,10,3,18,8,sec,Missouri,39,X07,dennis_gates,74,48,32,69,9,24,13,13,8,5,19,6,sec,Arkansas,39,Z08,eric_musselman
2023,1286,1116,,71,46,32,76,7,22,12,12,6,3,19,13,big_sky,Montana St,39,W14,danny_sprinkle,74,48,32,69,9,24,13,13,8,5,19,6,sec,Arkansas,39,Z08,eric_musselman
2023,1297,1116,,67,43,35,70,10,20,13,11,9,3,16,8,horizon,N Kentucky,11,Y16,darrin_horn,74,48,32,69,9,24,13,13,8,5,19,6,sec,Arkansas,39,Z08,eric_musselman
2023,1301,1116,,78,45,35,72,10,24,13,9,8,5,17,8,acc,NC State,39,X11,kevin_keatts,74,48,32,69,9,24,13,13,8,5,19,6,sec,Arkansas,39,Z08,eric_musselman
2023,1305,1116,,72,44,34,79,6,24,14,10,6,3,18,8,mwc,Nevada,39,Z11b,steve_alford,74,48,32,69,9,24,13,13,8,5,19,6,sec,Arkansas,39,Z08,eric_musselman
2023,1321,1116,,68,41,32,75,9,23,13,9,8,4,16,8,big_ten,Northwestern,39,Z07,chris_collins,74,48,32,69,9,24,13,13,8,5,19,6,sec,Arkansas,39,Z08,eric_musselman
2023,1331,1116,,82,48,37,78,7,26,14,9,7,5,14,14,summit,Oral Roberts,39,W12,paul_mills,74,48,32,69,9,24,13,13,8,5,19,6,sec,Arkansas,39,Z08,eric_musselman
2023,1336,1116,,72,46,39,74,5,25,14,8,4,2,16,9,big_ten,Penn St,39,Y10,micah_shrewsberry,74,48,32,69,9,24,13,13,8,5,19,6,sec,Arkansas,39,Z08,eric_musselman
2023,1338,1116,,76,45,36,76,9,24,14,11,5,4,16,8,acc,Pittsburgh,39,Y11b,jeff_capel,74,48,32,69,9,24,13,13,8,5,19,6,sec,Arkansas,39,Z08,eric_musselman
2023,1343,1116,,75,46,34,71,8,27,13,11,5,3,16,9,ivy,Princeton,39,X15,mitch_henderson,74,48,32,69,9,24,13,13,8,5,19,6,sec,Arkansas,39,Z08,eric_musselman
2023,1344,1116,,78,46,35,75,10,25,15,11,7,5,15,6,big_east,Providence,39,W11,ed_cooley,74,48,32,69,9,24,13,13,8,5,19,6,sec,Arkansas,39,Z08,eric_musselman
2023,1345,1116,,73,46,33,74,11,25,16,10,5,4,14,15,big_ten,Purdue,39,W01,matt_painter,74,48,32,69,9,24,13,13,8,5,19,6,sec,Arkansas,39,Z08,eric_musselman
2023,1361,1116,,71,44,34,74,9,23,13,11,7,4,16,12,mwc,San Diego St,39,X05,brian_dutcher,74,48,32,69,9,24,13,13,8,5,19,6,sec,Arkansas,39,Z08,eric_musselman
2023,1364,1116,,72,49,35,74,7,22,14,10,6,2,16,15,big_west,UC Santa Barbara,39,X14,joe_pasternack,74,48,32,69,9,24,13,13,8,5,19,6,sec,Arkansas,39,Z08,eric_musselman
2023,1369,1116,,77,43,33,72,8,24,13,12,7,3,21,10,ovc,SE Missouri St,32,X16a,brad_korn,74,48,32,69,9,24,13,13,8,5,19,6,sec,Arkansas,39,Z08,eric_musselman
2023,1388,1116,,71,46,37,69,9,23,12,9,7,4,16,10,wcc,St Mary's CA,39,Z05,randy_bennett,74,48,32,69,9,24,13,13,8,5,19,6,sec,Arkansas,39,Z08,eric_musselman
2023,1394,1116,,78,45,37,80,10,23,15,12,8,2,19,10,southland,TAM C. Christi,21,X16b,steve_lutz,74,48,32,69,9,24,13,13,8,5,19,6,sec,Arkansas,39,Z08,eric_musselman
2023,1395,1116,,75,46,31,70,10,23,16,12,8,5,16,8,big_twelve,TCU,39,Z06,jamie_dixon,74,48,32,69,9,24,13,13,8,5,19,6,sec,Arkansas,39,Z08,eric_musselman
2023,1397,1116,,72,44,33,71,12,24,17,11,8,4,17,9,sec,Tennessee,39,W04,rick_barnes,74,48,32,69,9,24,13,13,8,5,19,6,sec,Arkansas,39,Z08,eric_musselman
2023,1400,1116,,78,47,34,75,9,23,16,11,8,4,18,9,big_twelve,Texas,39,Y02,chris_beard,74,48,32,69,9,24,13,13,8,5,19,6,sec,Arkansas,39,Z08,eric_musselman
2023,1401,1116,,73,44,33,76,11,23,13,12,7,2,18,10,sec,Texas A&M,39,Y07,buzz_williams,74,48,32,69,9,24,13,13,8,5,19,6,sec,Arkansas,39,Z08,eric_musselman
2023,1411,1116,,68,42,29,66,9,23,11,14,6,3,19,7,swac,TX Southern,39,W16b,johnny_jones,74,48,32,69,9,24,13,13,8,5,19,6,sec,Arkansas,39,Z08,eric_musselman
2023,1417,1116,,74,46,35,72,10,22,14,9,8,4,16,12,pac_twelve,UCLA,39,Z02,mick_cronin,74,48,32,69,9,24,13,13,8,5,19,6,sec,Arkansas,39,Z08,eric_musselman
2023,1418,1116,,76,47,37,67,10,23,14,12,7,3,17,12,sun_belt,Louisiana,39,W13,bob_marlin,74,48,32,69,9,24,13,13,8,5,19,6,sec,Arkansas,39,Z08,eric_musselman
2023,1421,1116,,73,47,39,69,7,24,12,13,6,4,16,14,big_south,UNC Asheville,37,Z15,mike_morell,74,48,32,69,9,24,13,13,8,5,19,6,sec,Arkansas,39,Z08,eric_musselman
2023,1425,1116,,73,46,34,74,8,24,13,12,7,5,17,7,pac_twelve,USC,39,W10,andy_enfield,74,48,32,69,9,24,13,13,8,5,19,6,sec,Arkansas,39,Z08,eric_musselman
2023,1429,1116,,78,48,39,77,7,26,17,12,5,3,17,12,mwc,Utah St,39,X10,ryan_odom,74,48,32,69,9,24,13,13,8,5,19,6,sec,Arkansas,39,Z08,eric_musselman
2023,1433,1116,,71,47,35,70,8,23,13,13,9,5,16,12,a_ten,VCU,39,Z12,mike_rhoades,74,48,32,69,9,24,13,13,8,5,19,6,sec,Arkansas,39,Z08,eric_musselman
