Season,Team,PPG,FG%,FG3%,FT%,OR_per_game,DR_per_game,Ast_per_game,TO_per_game,Stl_per_game,Blk_per_game,PF_per_game,Road_Wins,ConfAbbrev,TeamName,TotalD1Seasons,Seed,CoachName,Qualified
2003,1395,77,43,32,68,13,25,14,15,7,2,21,2,cusa,TCU,39,,neil_dougherty,0
2003,1396,67,41,33,67,13,21,10,10,9,4,16,7,a_ten,Temple,39,,john_chaney,0
2003,1397,69,46,37,73,11,24,16,15,6,3,18,6,sec,Tennessee,39,,buzz_peterson,0
2003,1398,72,42,33,67,11,21,13,17,8,4,22,1,ovc,Tennessee St,39,,nolan_richardson_iii,0
2003,1399,74,48,37,72,12,25,16,18,7,3,20,7,ovc,Tennessee Tech,39,,mike_sutton,0
2003,1400,79,45,35,71,16,26,14,13,6,4,20,8,big_twelve,Texas,39,X01,rick_barnes,1
2003,1401,72,43,36,69,11,26,16,15,6,2,20,4,big_twelve,Texas A&M,39,,melvin_watkins,0
2003,1402,72,44,35,71,11,22,14,17,9,3,20,4,southland,Texas St,39,,dennis_nutt,0
2003,1403,74,47,32,66,12,23,16,11,9,2,17,8,big_twelve,Texas Tech,39,,bob_knight,0
2003,1404,74,46,33,68,10,22,16,15,8,3,20,5,ovc,TN Martin,31,,bret_campbell,0
2003,1405,70,45,39,66,11,21,13,16,7,3,20,5,mac,Toledo,39,,stan_joplin,0
2003,1406,57,42,34,71,10,23,13,20,6,5,16,1,caa,Towson,39,,michael_hunt,0
2003,1407,79,43,33,69,15,25,15,14,10,5,17,16,a_sun,Troy,30,X14,don_maestri,1
2003,1408,71,47,36,67,12,23,16,14,8,3,17,3,cusa,Tulane,39,,shawn_finney,0
2003,1409,74,46,36,73,11,26,15,14,8,5,17,8,wac,Tulsa,39,Y13,john_phillips,1
2003,1410,61,39,30,59,13,22,12,15,7,1,19,2,ind,UTRGV,39,,bob_hoffman,0
2003,1411,73,45,32,62,13,25,14,15,6,2,18,7,swac,TX Southern,39,X16a,ronnie_courtney,1
2003,1412,77,44,32,67,13,22,15,15,12,3,21,8,cusa,UAB,39,,mike_anderson,0
2003,1414,69,44,38,73,11,23,12,14,7,3,20,9,big_west,UC Irvine,39,,pat_douglass,0
2003,1415,65,43,35,73,11,21,12,17,6,1,21,2,big_west,UC Riverside,22,,john_masi,0
2003,1416,72,45,36,73,12,24,14,15,8,3,19,12,a_sun,UCF,39,,kirk_speraw,0
2003,1417,75,46,37,70,12,25,15,16,6,3,19,5,pac_ten,UCLA,39,,steve_lavin,0
2003,1418,76,47,32,66,13,23,15,15,8,4,19,10,sun_belt,Louisiana,39,,jessie_evans,0
2003,1419,71,42,28,61,15,22,13,17,9,3,22,5,southland,ULM,39,,mike_vining,0
2003,1420,63,43,28,67,12,23,13,16,7,3,19,3,nec,UMBC,37,,tom_sullivan,0
2003,1421,71,43,36,76,12,23,13,16,7,3,19,3,big_south,UNC Asheville,37,X16b,eddie_biedenbach,1
2003,1422,70,44,35,72,12,23,14,16,7,4,20,1,southern,UNC Greensboro,32,,fran_mccaffery,0
2003,1423,71,46,37,69,10,23,15,11,9,2,18,13,caa,UNC Wilmington,39,X11,brad_brownell,1
2003,1424,76,47,36,71,11,22,14,15,9,3,20,6,mwc,UNLV,39,,charles_spoonhour,0
2003,1425,76,42,32,70,16,23,14,15,9,4,22,5,pac_ten,USC,39,,henry_bibby,0
2003,1426,63,44,26,67,13,24,14,16,6,3,17,7,southland,UT Arlington,39,,eddie_mccarter,0
2003,1427,66,40,33,71,10,24,12,16,5,2,20,5,southland,UT San Antonio,39,,tim_carter,0
2003,1428,67,46,38,70,10,23,13,13,5,4,20,9,mwc,Utah,39,Y09,rick_majerus,1
2003,1429,66,46,33,72,13,22,14,12,5,2,16,11,big_west,Utah St,39,Z15,stew_morrill,1
2003,1431,63,44,36,68,10,24,12,18,5,4,19,1,wac,UTEP,39,,billy_gillispie,0
2003,1433,74,45,37,71,12,26,12,14,6,5,19,6,caa,VCU,39,,jeff_capel,0
2003,1434,71,47,34,66,12,24,17,15,9,4,19,8,mid_cont,Valparaiso,39,,scott_drew,0
2003,1435,69,44,33,70,10,23,14,16,8,4,19,1,sec,Vanderbilt,39,,kevin_stallings,0
2003,1436,68,44,34,66,13,26,14,14,7,3,16,10,aec,Vermont,39,Z16,tom_brennan,1
2003,1437,72,42,35,71,15,24,13,16,8,3,21,6,big_east,Villanova,39,,jay_wright,0
2003,1438,73,45,37,66,13,25,14,16,6,4,20,3,acc,Virginia,39,,pete_gillen,0
2003,1439,70,42,35,67,15,22,13,15,7,4,18,3,big_east,Virginia Tech,39,,ricky_stokes,0
2003,1440,64,41,28,65,12,24,14,15,6,4,21,5,southern,VMI,39,,bart_bellairs,0
2003,1441,70,42,34,75,11,21,12,16,6,4,20,2,southern,W Carolina,39,,steve_shurina,0
2003,1442,64,43,32,67,11,21,15,16,5,2,18,2,mid_cont,W Illinois,39,,jim_kerwin,0
2003,1443,73,46,37,66,12,23,14,15,7,4,18,8,sun_belt,WKU,39,Z13,dennis_felton,1
2003,1444,70,43,34,69,13,22,13,14,9,3,20,8,mac,W Michigan,39,,robert_mccullum,0
2003,1447,76,47,38,73,12,22,16,15,8,3,18,7,nec,Wagner,39,Y15,dereck_whittenburg,1
2003,1448,78,46,34,75,15,27,15,15,6,4,18,8,acc,Wake Forest,39,W02,skip_prosser,1
2003,1449,72,43,34,66,13,21,14,16,7,3,22,2,pac_ten,Washington,39,,lorenzo_romar,0
2003,1450,71,41,36,70,13,22,14,16,6,3,21,1,pac_ten,Washington St,39,,paul_graham,0
2003,1451,74,47,34,73,10,23,14,12,7,1,19,13,big_sky,Weber St,39,Y12,joe_cravens,1
2003,1452,67,45,34,64,9,22,15,13,6,4,16,5,big_east,West Virginia,39,,john_beilein,0
2003,1453,68,43,38,73,12,25,12,15,4,3,21,1,horizon,WI Green Bay,39,,tod_kowalczyk,0
2003,1454,77,47,36,69,12,23,17,15,9,4,20,11,horizon,WI Milwaukee,33,Z12,bruce_pearl,1
2003,1455,72,46,39,73,12,24,15,16,6,2,18,6,mvc,Wichita St,39,,mark_turgeon,0
2003,1456,64,42,32,69,11,24,13,12,6,3,16,5,caa,William & Mary,39,,rick_boyages,0
2003,1457,69,43,35,64,12,24,13,15,8,5,20,9,big_south,Winthrop,37,,gregg_marshall,0
2003,1458,71,46,36,74,10,23,13,11,7,3,15,6,big_ten,Wisconsin,39,Y05,bo_ryan,1
2003,1459,74,44,35,68,12,22,15,14,7,3,18,6,southern,Wofford,28,,mike_young,0
2003,1460,67,43,33,71,10,21,12,12,6,3,20,0,horizon,Wright St,36,,ed_schilling,0
2003,1461,73,45,35,69,11,25,13,14,6,3,19,8,mwc,Wyoming,39,,steve_mcclain,0
2003,1462,78,45,36,75,14,26,16,13,5,3,16,11,a_ten,Xavier,39,X03,thad_matta,1
2003,1463,68,44,36,74,9,24,15,16,7,2,18,9,ivy,Yale,39,,james_jones,0
2003,1464,61,40,36,66,13,22,12,16,6,3,22,1,horizon,Youngstown St,39,,john_robic,0
2004,1102,60,48,38,71,6,15,13,11,8,2,17,9,mwc,Air Force,39,W11,joe_scott,1
2004,1103,72,47,36,65,11,22,15,15,7,3,19,4,mac,Akron,39,,dan_hipsher,0
2004,1104,72,45,38,70,11,24,12,13,6,3,18,6,sec,Alabama,39,X08,mark_gottfried,1
2004,1105,70,41,32,69,13,24,12,16,7,3,22,5,swac,Alabama A&M,24,,vann_pettaway,0
2004,1106,61,42,33,66,12,23,10,17,7,3,19,9,swac,Alabama St,39,W16,rob_spivery,1
2004,1107,58,40,30,74,10,22,11,16,7,2,17,2,aec,SUNY Albany,24,,will_brown,0
2004,1108,64,42,35,68,11,22,11,19,6,2,19,5,swac,Alcorn St,39,,samuel_west,0
2004,1110,67,44,37,68,11,23,13,14,8,2,18,11,patriot,American Univ,39,,jeff_a_jones,0
2004,1111,69,41,33,64,13,21,14,17,10,4,20,5,southern,Appalachian St,39,,houston_fancher,0
2004,1112,88,48,38,79,14,26,19,15,7,5,16,7,pac_ten,Arizona,39,W09,lute_olson,1
2004,1113,74,43,34,74,12,23,16,15,6,3,21,3,pac_ten,Arizona St,39,,rob_evans,0
2004,1114,70,44,32,72,13,23,12,16,6,3,21,4,sun_belt,Ark Little Rock,39,,steve_shields,0
2004,1115,52,34,28,64,11,24,10,19,6,2,21,1,swac,Ark Pine Bluff,25,,van_holt,0
2004,1116,69,42,31,68,13,22,13,14,8,4,20,2,sec,Arkansas,39,,stan_heath,0
2004,1117,73,44,36,73,13,24,11,16,7,3,21,7,sun_belt,Arkansas St,39,,dickey_nutt,0
2004,1119,49,36,33,66,6,21,9,17,6,2,18,2,patriot,Army,39,,jim_crews,0
2004,1120,70,44,34,66,15,22,15,16,9,5,17,2,sec,Auburn,39,,cliff_ellis,0
2004,1122,64,43,32,69,10,24,12,14,6,4,18,9,ovc,Austin Peay,39,,dave_loos,0
2004,1123,70,42,34,74,12,23,12,13,6,2,20,4,mac,Ball St,39,,tim_buckley,0
2004,1124,62,42,31,70,12,19,12,15,7,3,16,2,big_twelve,Baylor,39,,scott_drew,0
2004,1125,72,45,36,69,10,23,16,14,9,2,18,9,a_sun,Belmont,24,,rick_byrd,0
2004,1126,59,39,32,70,11,21,11,16,8,2,18,3,meac,Bethune-Cookman,39,,c_j_reed,0
2004,1127,60,41,32,64,12,23,10,17,7,5,19,8,aec,Binghamton,22,,al_walker,0
2004,1128,72,48,43,70,11,24,15,16,7,3,20,8,big_south,Birmingham So,4,,duane_reboul,0
2004,1129,72,44,35,74,11,23,13,13,6,3,17,10,wac,Boise St,39,,greg_graham,0
2004,1130,69,45,32,68,13,24,16,13,7,3,16,10,big_east,Boston College,39,Z06,al_skinner,1
2004,1131,67,43,33,69,12,23,15,12,8,4,19,12,aec,Boston Univ,39,,dennis_wolff,0
2004,1132,70,45,37,77,10,23,15,16,5,4,24,3,mac,Bowling Green,39,,dan_dakich,0
2004,1133,66,40,33,72,11,23,12,16,7,2,22,4,mvc,Bradley,39,,jim_les,0
2004,1135,72,45,37,70,9,23,16,15,9,3,18,6,ivy,Brown,39,,glen_miller,0
2004,1137,64,46,30,66,10,23,13,16,8,2,20,4,patriot,Bucknell,39,,pat_flannery,0
2004,1138,75,46,38,67,13,23,13,15,8,3,22,8,mac,Buffalo,32,,reggie_witherspoon,0
2004,1139,62,41,34,76,10,20,11,10,5,2,19,4,horizon,Butler,39,,todd_lickliter,0
2004,1140,72,49,35,73,10,23,15,14,7,3,19,8,mwc,BYU,39,X12,steve_cleveland,1
2004,1141,69,43,36,68,10,21,14,17,6,2,22,1,mac,C Michigan,39,,jay_smith,0
2004,1142,70,44,33,69,10,23,13,15,8,3,19,3,big_west,Cal Poly,29,,kevin_bromley,0
2004,1143,67,44,31,63,12,23,14,14,6,3,19,2,pac_ten,California,39,,ben_braun,0
2004,1144,69,39,30,66,14,23,14,17,8,1,22,0,a_sun,Campbell,39,,robbie_laing,0
2004,1145,69,43,39,62,12,25,15,15,6,3,19,7,maac,Canisius,39,,mike_macdonald,0
2004,1147,68,47,35,71,10,20,12,15,9,3,22,3,mid_cont,Centenary,27,,kevin_johnson,0
2004,1148,71,46,37,64,13,22,14,15,7,2,16,9,nec,Central Conn,37,,howie_dickenman,0
2004,1149,58,42,31,64,10,21,13,16,7,4,20,2,big_south,Charleston So,39,,jim_platt,0
2004,1150,79,45,34,64,15,26,16,15,9,3,19,11,cusa,Charlotte,39,Y09,bobby_lutz,1
2004,1151,78,48,36,74,12,23,16,16,8,2,17,9,southern,Chattanooga,39,,jeff_lebo,0
2004,1152,65,43,36,70,12,19,11,14,7,3,22,4,mid_cont,Chicago St,39,,kevin_jones,0
2004,1153,77,46,38,67,13,24,16,12,8,5,19,9,cusa,Cincinnati,39,W04,bob_huggins,1
2004,1154,56,36,29,69,12,22,10,17,7,3,21,1,southern,Citadel,39,,pat_dennis,0
2004,1155,66,43,32,63,14,23,13,19,7,4,19,0,acc,Clemson,39,,oliver_purnell,0
2004,1156,64,41,31,64,13,22,12,18,7,4,21,2,horizon,Cleveland St,39,,mike_garland,0
2004,1157,69,43,37,70,13,24,13,16,7,2,20,5,big_south,Coastal Car,37,,pete_strickland,0
2004,1158,74,44,37,71,10,25,14,15,8,4,19,8,southern,Col Charleston,32,,tom_herrion,0
2004,1159,66,42,35,69,11,22,13,14,6,2,18,6,patriot,Colgate,39,,emmett_davis,0
2004,1160,74,46,38,63,12,26,14,15,6,6,18,6,big_twelve,Colorado,39,,ricardo_patton,0
2004,1161,70,45,34,72,10,25,13,17,6,5,24,5,mwc,Colorado St,39,,dale_layer,0
2004,1162,67,43,38,71,10,23,15,19,7,1,23,5,ivy,Columbia,39,,joe_jones,0
2004,1163,79,48,40,62,15,29,18,14,6,9,16,10,big_east,Connecticut,39,X02,jim_calhoun,1
2004,1164,62,41,36,67,11,23,11,15,6,3,18,10,meac,Coppin St,38,,fang_mitchell,0
2004,1165,71,42,33,68,13,24,13,15,9,3,19,6,ivy,Cornell,39,,steve_donahue,0
2004,1166,68,45,38,70,10,24,14,14,7,4,18,6,mvc,Creighton,39,,dana_altman,0
2004,1168,70,42,37,68,15,24,14,16,7,2,21,3,big_west,CS Fullerton,39,,bob_burton,0
2004,1169,67,44,34,73,11,19,12,16,10,2,21,7,big_west,CS Northridge,33,,bobby_braswell,0
2004,1170,70,40,36,67,13,23,13,14,8,3,23,3,big_sky,CS Sacramento,32,,jerome_jenkins,0
2004,1171,56,40,32,71,6,22,10,14,5,4,17,1,ivy,Dartmouth,39,,dave_faucher,0
2004,1172,71,43,35,72,12,26,14,18,6,1,20,4,southern,Davidson,39,,bob_mckillop,0
2004,1173,68,45,33,67,12,26,15,14,5,3,17,9,a_ten,Dayton,39,X10,brian_gregory,1
2004,1174,71,43,37,69,12,26,13,17,8,4,22,6,caa,Delaware,39,,david_henderson,0
2004,1175,61,45,33,69,9,19,11,15,7,3,18,6,meac,Delaware St,39,,greg_jackson,0
2004,1176,70,43,38,69,11,24,14,14,7,4,19,5,sun_belt,Denver,25,,terry_carroll,0
2004,1177,71,47,36,70,12,24,14,13,6,2,17,10,cusa,DePaul,39,X07,dave_leitao,1
2004,1178,65,46,35,69,11,21,14,14,7,3,19,7,horizon,Detroit,39,,perry_watson,0
2004,1179,69,41,31,68,13,20,12,16,11,2,19,5,mvc,Drake,39,,tom_davis,0
2004,1180,73,46,39,67,10,25,16,13,8,4,19,8,caa,Drexel,39,,bruiser_flint,0
2004,1181,80,47,37,73,13,23,14,14,9,7,19,13,acc,Duke,39,W01,mike_krzyzewski,1
2004,1182,70,45,34,68,11,24,15,15,6,3,19,4,a_ten,Duquesne,39,,danny_nee,0
2004,1183,67,44,31,70,11,23,14,16,7,2,22,1,ovc,E Illinois,39,,rick_samuels,0
2004,1184,72,46,36,65,11,23,16,16,7,2,20,3,ovc,E Kentucky,39,,travis_ford,0
2004,1185,69,45,32,66,12,23,13,17,7,3,21,5,mac,E Michigan,39,,jim_boone,0
2004,1186,70,48,38,70,9,21,16,15,6,2,20,6,big_sky,E Washington,39,Y15,ray_giacoletti,1
2004,1187,69,43,34,65,13,26,12,15,7,5,20,3,cusa,East Carolina,39,,bill_herrion,0
2004,1189,68,42,34,70,13,22,14,17,9,2,19,1,southern,Elon,24,,ernie_nestor,0
2004,1190,78,46,35,68,12,26,15,16,11,6,17,14,southern,ETSU,39,W13,murry_bartow,1
2004,1191,68,45,37,66,9,25,15,16,4,3,21,3,mvc,Evansville,39,,steve_merfeld,0
2004,1192,69,43,35,69,11,21,14,12,7,4,20,7,nec,F Dickinson,39,,tom_green,0
2004,1193,68,42,35,74,12,23,13,14,7,4,18,11,maac,Fairfield,39,,tim_o'toole,0
2004,1194,76,43,35,66,15,24,14,16,9,4,21,3,a_sun,FL Atlantic,30,,sidney_green,0
2004,1196,77,48,38,75,10,25,16,15,7,3,19,9,sec,Florida,39,Y05,billy_donovan,1
2004,1197,72,41,35,71,11,23,13,17,8,2,22,6,meac,Florida A&M,39,Z16a,mike_gillespie,1
2004,1198,54,40,28,64,11,22,9,19,5,3,19,0,sun_belt,Florida Intl,36,,donnie_marsh,0
2004,1199,71,44,38,69,11,24,15,16,9,4,19,3,acc,Florida St,39,,leonard_hamilton,0
2004,1200,62,40,32,58,11,20,13,16,8,3,19,1,a_ten,Fordham,39,,dereck_whittenburg,0
2004,1201,63,43,37,70,11,24,14,14,5,3,16,6,wac,Fresno St,39,,ray_lopes,0
2004,1202,72,45,35,71,11,26,15,15,8,3,18,6,southern,Furman,39,,larry_davis,0
2004,1203,75,47,35,72,13,23,15,16,8,3,19,6,a_ten,G Washington,39,,karl_hobbs,0
2004,1204,79,43,34,69,14,24,17,16,11,4,23,10,southern,Ga Southern,39,,jeff_price,0
2004,1205,66,41,33,73,12,23,15,16,6,2,18,4,a_sun,Gardner Webb,21,,rick_scruggs,0
2004,1206,73,44,34,68,12,24,14,16,9,3,18,9,caa,George Mason,39,,jim_larranaga,0
2004,1207,67,41,35,71,13,21,13,15,10,4,19,3,big_east,Georgetown,39,,craig_esherick,0
2004,1208,66,42,34,70,13,22,13,15,8,3,19,3,sec,Georgia,39,,dennis_felton,0
2004,1209,74,47,34,72,12,24,16,15,7,4,18,10,a_sun,Georgia St,39,,michael_perry,0
2004,1210,78,47,37,69,11,26,16,15,9,5,21,11,acc,Georgia Tech,39,Z03,paul_hewitt,1
2004,1211,82,51,41,76,12,28,18,14,6,4,16,14,wcc,Gonzaga,39,Z02,mark_few,1
2004,1212,67,42,36,62,12,24,15,17,7,2,22,5,swac,Grambling,39,,larry_wright,0
2004,1214,69,43,34,67,12,24,11,18,6,3,23,6,meac,Hampton,28,,bobby_collins,0
2004,1216,62,42,31,66,12,23,11,16,7,2,20,5,aec,Hartford,39,,larry_harrison,0
2004,1217,65,39,31,71,12,23,11,19,8,3,21,2,ivy,Harvard,39,,frank_sullivan,0
2004,1218,70,45,34,73,12,22,16,13,6,3,17,5,wac,Hawaii,39,,riley_wallace,0
2004,1219,70,45,32,63,13,24,13,17,9,3,20,8,big_south,High Point,24,,bart_lundy,0
2004,1220,71,43,33,64,15,24,13,16,8,4,20,6,caa,Hofstra,39,,tom_pecora,0
2004,1221,63,41,34,58,13,21,14,14,11,5,19,4,patriot,Holy Cross,39,,ralph_willard,0
2004,1222,59,39,30,63,11,24,10,14,6,6,20,1,cusa,Houston,39,,ray_mccallum,0
2004,1224,60,40,31,66,11,23,10,16,7,2,21,4,meac,Howard,39,,frankie_allen,0
2004,1225,63,40,32,72,12,21,10,13,6,3,20,5,big_west,Idaho,39,,leonard_perry,0
2004,1226,71,46,36,64,8,22,15,14,8,4,18,6,big_sky,Idaho St,39,,doug_oliver,0
2004,1227,70,46,39,63,13,22,15,13,8,3,18,13,horizon,IL Chicago,39,Z13,jimmy_collins,1
2004,1228,73,46,34,70,12,23,17,13,7,4,19,12,big_ten,Illinois,39,W05,bruce_weber,1
2004,1229,62,44,36,69,9,21,12,15,7,3,20,2,mvc,Illinois St,39,,porter_moser,0
2004,1231,65,40,33,72,12,23,12,12,5,4,19,8,big_ten,Indiana,39,,mike_davis,0
2004,1232,58,41,35,65,9,21,11,14,7,2,16,3,mvc,Indiana St,39,,royce_waltman,0
2004,1233,72,44,35,65,12,26,15,16,8,6,20,4,maac,Iona,39,,jeff_ruland,0
2004,1234,72,46,37,67,11,27,15,16,7,4,19,5,big_ten,Iowa,39,,steve_alford,0
2004,1235,74,46,36,64,13,24,14,15,8,5,17,2,big_twelve,Iowa St,39,,wayne_morgan,0
2004,1236,61,42,31,65,10,22,12,15,5,3,18,0,ind,PFW,21,,doug_noll,0
2004,1237,76,45,36,71,13,24,13,13,6,2,18,12,mid_cont,IUPUI,25,,ron_hunter,0
2004,1238,63,39,32,67,12,23,12,17,10,4,22,4,swac,Jackson St,39,,tevester_anderson,0
2004,1239,70,44,35,68,12,22,13,18,8,6,19,4,a_sun,Jacksonville,39,,hugh_durham,0
2004,1240,74,46,36,66,11,22,14,14,8,2,21,2,ovc,Jacksonville St,28,,mike_laplante,0
2004,1241,65,41,31,69,11,20,12,13,7,3,19,2,caa,James Madison,39,,sherman_dillard,0
2004,1242,75,46,33,71,12,26,17,14,7,5,20,8,big_twelve,Kansas,39,Z04,bill_self,1
2004,1243,69,45,34,68,13,25,15,14,5,3,19,2,big_twelve,Kansas St,39,,jim_wooldridge,0
2004,1245,72,44,39,72,11,23,16,13,7,4,19,11,mac,Kent,39,,jim_christian,0
2004,1246,73,47,35,70,12,24,16,14,8,3,18,15,sec,Kentucky,39,Z01,tubby_smith,1
2004,1247,65,41,30,70,12,21,11,14,6,2,18,5,a_ten,La Salle,39,,billy_hahn,0
2004,1248,75,48,41,72,9,25,15,15,5,5,18,7,patriot,Lafayette,39,,fran_o'hanlon,0
2004,1249,76,41,31,69,14,23,13,15,9,4,19,0,southland,Lamar,39,,billy_tubbs,0
2004,1250,66,42,35,72,11,24,12,15,7,3,19,7,patriot,Lehigh,39,Z16b,billy_taylor,1
2004,1251,69,43,30,68,13,24,14,16,9,3,19,5,big_south,Liberty,35,Y16,randy_dunton,1
2004,1252,68,44,33,65,10,23,12,16,6,3,19,2,a_sun,Lipscomb,21,,scott_sanderson,0
2004,1253,63,41,32,65,12,20,12,16,5,3,19,1,big_west,Long Beach St,39,,larry_reynolds,0
2004,1254,69,43,32,66,12,26,13,18,6,3,19,2,nec,LIU Brooklyn,39,,jim_ferry,0
2004,1256,67,42,32,66,14,25,11,16,6,3,17,7,wac,Louisiana Tech,39,,keith_richard,0
2004,1257,73,42,34,75,12,26,15,14,8,5,20,7,cusa,Louisville,39,W10,rick_pitino,1
2004,1258,67,44,31,69,12,23,14,15,7,4,19,7,wcc,Loy Marymount,39,,steve_aggers,0
2004,1259,60,38,32,66,11,22,12,16,5,3,18,0,maac,Loyola MD,39,,scott_hicks,0
2004,1260,70,44,29,65,13,24,13,16,8,4,19,5,horizon,Loyola-Chicago,39,,larry_farmer,0
2004,1261,67,44,34,65,11,25,12,15,6,4,16,6,sec,LSU,39,,john_brady,0
2004,1263,67,43,34,72,9,27,13,15,6,4,17,11,aec,Maine,39,,john_giannini,0
2004,1264,74,44,37,76,12,23,11,13,9,4,20,11,maac,Manhattan,39,Y12,bobby_gonzalez,1
2004,1265,62,39,31,65,12,23,14,14,7,3,17,1,maac,Marist,39,,dave_magarity,0
2004,1266,71,43,40,75,12,23,12,14,6,2,19,4,cusa,Marquette,39,,tom_crean,0
2004,1267,70,43,34,69,13,24,13,17,6,3,20,4,mac,Marshall,39,,ron_jirsa,0
2004,1268,77,44,33,63,16,26,14,15,9,7,20,7,acc,Maryland,39,X04,gary_williams,1
2004,1269,68,44,34,63,12,23,15,15,6,5,16,2,a_ten,Massachusetts,39,,steve_lappas,0
2004,1270,73,43,33,72,13,22,12,18,7,4,26,1,southland,McNeese St,39,,tic_price,0
2004,1271,59,38,31,70,11,21,8,15,5,2,20,5,meac,MD E Shore,39,,thomas_trotter,0
2004,1272,74,42,36,66,13,25,14,13,7,5,18,6,cusa,Memphis,39,Y07,john_calipari,1
2004,1273,71,43,37,69,14,23,13,17,6,3,18,2,a_sun,Mercer,39,,mark_slonaker,0
2004,1274,71,45,33,71,13,22,13,15,9,3,19,3,big_east,Miami FL,38,,perry_clark,0
2004,1275,63,41,32,70,11,21,12,12,6,2,20,8,mac,Miami OH,39,,charlie_coles,0
2004,1276,68,45,33,70,12,24,13,15,8,5,18,5,big_ten,Michigan,39,,tommy_amaker,0
2004,1277,71,50,40,77,9,21,15,15,7,2,21,6,big_ten,Michigan St,39,Z07,tom_izzo,1
2004,1278,70,43,31,71,13,23,15,14,7,5,18,2,big_ten,Minnesota,39,,dan_monson,0
2004,1279,63,43,34,65,9,21,13,13,7,2,22,1,sec,Mississippi,39,,rod_barnes,0
2004,1280,77,47,35,66,15,26,14,15,9,4,16,13,sec,Mississippi St,39,W02,rick_stansbury,1
2004,1281,75,45,35,71,14,24,14,14,6,4,19,6,big_twelve,Missouri,39,,quin_snyder,0
2004,1282,74,43,36,69,12,22,14,12,8,3,20,6,mid_cont,Missouri KC,34,,rich_zvosec,0
2004,1283,67,44,35,69,12,24,12,15,7,3,20,7,mvc,Missouri St,39,,barry_hinson,0
2004,1284,69,42,35,75,9,24,14,13,8,3,18,8,nec,Monmouth NJ,39,W15,dave_calloway,1
2004,1285,68,44,33,70,10,23,12,17,6,3,22,3,big_sky,Montana,39,,pat_kennedy,0
2004,1286,67,45,35,64,9,23,14,15,7,3,18,4,big_sky,Montana St,39,,mick_durham,0
2004,1287,74,46,35,75,10,23,14,14,6,2,17,4,ovc,Morehead St,39,,kyle_macy,0
2004,1288,69,44,37,62,11,21,12,17,8,2,22,3,meac,Morgan St,39,,butch_beard,0
2004,1290,69,40,31,64,17,23,12,13,10,3,19,10,swac,MS Valley St,39,,lafayette_stribling,0
2004,1291,68,41,34,69,12,23,12,14,7,2,21,4,nec,Mt St Mary's,35,,milan_brown,0
2004,1292,69,43,37,69,11,24,11,14,6,3,21,7,sun_belt,MTSU,39,,kermit_davis,0
2004,1293,81,50,33,71,12,25,19,14,8,4,18,12,ovc,Murray St,39,W12,mick_cronin,1
2004,1296,66,43,36,65,12,24,13,16,5,5,21,2,mac,N Illinois,39,,rob_judson,0
2004,1298,55,39,30,58,13,21,12,20,8,2,20,2,patriot,Navy,39,,don_devoe,0
2004,1299,58,36,26,56,13,20,9,22,9,4,24,0,meac,NC A&T,39,,jerry_eaves,0
2004,1301,73,45,34,80,10,24,15,14,7,2,19,6,acc,NC State,39,X03,herb_sendek,1
2004,1304,70,46,39,72,11,25,14,14,6,4,18,2,big_twelve,Nebraska,39,,barry_collier,0
2004,1305,76,46,34,71,13,25,14,13,6,5,18,8,wac,Nevada,39,Z10,trent_johnson,1
2004,1306,60,41,34,66,11,24,12,16,7,3,16,7,aec,New Hampshire,39,,phil_rowe,0
2004,1307,68,44,36,73,10,22,14,13,5,3,18,0,mwc,New Mexico,39,,ritchie_mckay,0
2004,1308,65,42,34,70,12,22,12,15,6,4,17,5,sun_belt,New Mexico St,39,,lou_henson,0
2004,1309,70,41,35,65,13,24,12,13,6,4,19,8,sun_belt,New Orleans,39,,monte_towe,0
2004,1310,82,45,33,74,14,26,15,14,7,5,20,12,maac,Niagara,39,,joe_mihalich,0
2004,1311,63,39,33,68,12,21,11,18,6,2,20,0,southland,Nicholls St,39,,ricky_blanton,0
2004,1313,61,39,32,72,12,21,9,16,7,2,20,4,meac,Norfolk St,26,,dwight_freeman,0
2004,1314,83,46,35,68,15,25,18,16,10,4,18,6,acc,North Carolina,39,W06,roy_williams,1
2004,1317,72,43,33,64,14,26,12,17,6,5,21,4,sun_belt,North Texas,39,,johnny_jones,0
2004,1318,75,41,33,65,14,23,13,15,8,4,19,9,aec,Northeastern,39,,ron_everhart,0
2004,1319,74,45,38,73,10,25,15,17,5,4,20,7,big_sky,Northern Arizona,39,,mike_adras,0
2004,1320,69,44,35,74,9,26,13,13,5,2,17,8,mvc,Northern Iowa,39,Z14,greg_mcdermott,1
2004,1321,62,44,32,67,8,19,15,11,8,1,16,4,big_ten,Northwestern,39,,bill_carmody,0
2004,1322,73,42,32,65,14,26,15,17,8,4,23,4,southland,Northwestern LA,39,,mike_mcconathy,0
2004,1323,71,42,36,72,12,24,14,10,6,4,15,7,big_east,Notre Dame,39,,mike_brey,0
2004,1324,73,43,33,65,13,22,14,13,9,3,19,5,mid_cont,Oakland,24,,greg_kampe,0
2004,1325,67,40,35,72,12,23,11,15,6,2,20,2,mac,Ohio,39,,tim_o'shea,0
2004,1326,65,44,34,65,12,21,12,15,7,2,20,5,big_ten,Ohio St,39,,jim_j_o'brien,0
